f1_flight_num,f1_origin_city,f1_dest_city,f1_actual_time,f2_flight_num,f2_origin_city,f2_dest_city,f2_actual_time,actual_time
86,Seattle WA,New York NY,303,2130,New York NY,Boston MA,59,362
508,Seattle WA,New York NY,326,2130,New York NY,Boston MA,59,385
1178,Seattle WA,New York NY,328,2130,New York NY,Boston MA,59,387
1542,Seattle WA,New York NY,300,2130,New York NY,Boston MA,59,359
1109,Seattle WA,New York NY,318,2130,New York NY,Boston MA,59,377
2010,Seattle WA,New York NY,311,2130,New York NY,Boston MA,59,370
44,Seattle WA,New York NY,322,2130,New York NY,Boston MA,59,381
264,Seattle WA,New York NY,308,2130,New York NY,Boston MA,59,367
464,Seattle WA,New York NY,315,2130,New York NY,Boston MA,59,374
418,Seattle WA,New York NY,356,2130,New York NY,Boston MA,59,415
1473,Seattle WA,New York NY,340,2130,New York NY,Boston MA,59,399
198,Seattle WA,New York NY,339,2132,New York NY,Boston MA,53,392
260,Seattle WA,New York NY,302,2132,New York NY,Boston MA,53,355
176,Seattle WA,New York NY,331,2132,New York NY,Boston MA,53,384
86,Seattle WA,New York NY,303,2132,New York NY,Boston MA,53,356
508,Seattle WA,New York NY,326,2132,New York NY,Boston MA,53,379
1178,Seattle WA,New York NY,328,2132,New York NY,Boston MA,53,381
1542,Seattle WA,New York NY,300,2132,New York NY,Boston MA,53,353
1109,Seattle WA,New York NY,318,2132,New York NY,Boston MA,53,371
2010,Seattle WA,New York NY,311,2132,New York NY,Boston MA,53,364
44,Seattle WA,New York NY,322,2132,New York NY,Boston MA,53,375
264,Seattle WA,New York NY,308,2132,New York NY,Boston MA,53,361
464,Seattle WA,New York NY,315,2132,New York NY,Boston MA,53,368
418,Seattle WA,New York NY,356,2132,New York NY,Boston MA,53,409
1473,Seattle WA,New York NY,340,2132,New York NY,Boston MA,53,393
198,Seattle WA,New York NY,339,2134,New York NY,Boston MA,63,402
260,Seattle WA,New York NY,302,2134,New York NY,Boston MA,63,365
176,Seattle WA,New York NY,331,2134,New York NY,Boston MA,63,394
86,Seattle WA,New York NY,303,2134,New York NY,Boston MA,63,366
508,Seattle WA,New York NY,326,2134,New York NY,Boston MA,63,389
1178,Seattle WA,New York NY,328,2134,New York NY,Boston MA,63,391
1542,Seattle WA,New York NY,300,2134,New York NY,Boston MA,63,363
1109,Seattle WA,New York NY,318,2134,New York NY,Boston MA,63,381
2010,Seattle WA,New York NY,311,2134,New York NY,Boston MA,63,374
44,Seattle WA,New York NY,322,2134,New York NY,Boston MA,63,385
264,Seattle WA,New York NY,308,2134,New York NY,Boston MA,63,371
464,Seattle WA,New York NY,315,2134,New York NY,Boston MA,63,378
418,Seattle WA,New York NY,356,2134,New York NY,Boston MA,63,419
1473,Seattle WA,New York NY,340,2134,New York NY,Boston MA,63,403
198,Seattle WA,New York NY,339,2136,New York NY,Boston MA,58,397
260,Seattle WA,New York NY,302,2136,New York NY,Boston MA,58,360
176,Seattle WA,New York NY,331,2136,New York NY,Boston MA,58,389
86,Seattle WA,New York NY,303,2136,New York NY,Boston MA,58,361
508,Seattle WA,New York NY,326,2136,New York NY,Boston MA,58,384
1178,Seattle WA,New York NY,328,2136,New York NY,Boston MA,58,386
1542,Seattle WA,New York NY,300,2136,New York NY,Boston MA,58,358
1109,Seattle WA,New York NY,318,2136,New York NY,Boston MA,58,376
2010,Seattle WA,New York NY,311,2136,New York NY,Boston MA,58,369
44,Seattle WA,New York NY,322,2136,New York NY,Boston MA,58,380
264,Seattle WA,New York NY,308,2136,New York NY,Boston MA,58,366
464,Seattle WA,New York NY,315,2136,New York NY,Boston MA,58,373
418,Seattle WA,New York NY,356,2136,New York NY,Boston MA,58,414
1473,Seattle WA,New York NY,340,2136,New York NY,Boston MA,58,398
198,Seattle WA,New York NY,339,2138,New York NY,Boston MA,80,419
260,Seattle WA,New York NY,302,2138,New York NY,Boston MA,80,382
176,Seattle WA,New York NY,331,2138,New York NY,Boston MA,80,411
86,Seattle WA,New York NY,303,2138,New York NY,Boston MA,80,383
508,Seattle WA,New York NY,326,2138,New York NY,Boston MA,80,406
1178,Seattle WA,New York NY,328,2138,New York NY,Boston MA,80,408
1542,Seattle WA,New York NY,300,2138,New York NY,Boston MA,80,380
1109,Seattle WA,New York NY,318,2138,New York NY,Boston MA,80,398
2010,Seattle WA,New York NY,311,2138,New York NY,Boston MA,80,391
44,Seattle WA,New York NY,322,2138,New York NY,Boston MA,80,402
264,Seattle WA,New York NY,308,2138,New York NY,Boston MA,80,388
464,Seattle WA,New York NY,315,2138,New York NY,Boston MA,80,395
418,Seattle WA,New York NY,356,2138,New York NY,Boston MA,80,436
1473,Seattle WA,New York NY,340,2138,New York NY,Boston MA,80,420
198,Seattle WA,New York NY,339,2140,New York NY,Boston MA,57,396
260,Seattle WA,New York NY,302,2140,New York NY,Boston MA,57,359
176,Seattle WA,New York NY,331,2140,New York NY,Boston MA,57,388
86,Seattle WA,New York NY,303,2140,New York NY,Boston MA,57,360
508,Seattle WA,New York NY,326,2140,New York NY,Boston MA,57,383
1178,Seattle WA,New York NY,328,2140,New York NY,Boston MA,57,385
1542,Seattle WA,New York NY,300,2140,New York NY,Boston MA,57,357
1109,Seattle WA,New York NY,318,2140,New York NY,Boston MA,57,375
2010,Seattle WA,New York NY,311,2140,New York NY,Boston MA,57,368
44,Seattle WA,New York NY,322,2140,New York NY,Boston MA,57,379
264,Seattle WA,New York NY,308,2140,New York NY,Boston MA,57,365
464,Seattle WA,New York NY,315,2140,New York NY,Boston MA,57,372
418,Seattle WA,New York NY,356,2140,New York NY,Boston MA,57,413
1473,Seattle WA,New York NY,340,2140,New York NY,Boston MA,57,397
198,Seattle WA,New York NY,339,2142,New York NY,Boston MA,51,390
260,Seattle WA,New York NY,302,2142,New York NY,Boston MA,51,353
176,Seattle WA,New York NY,331,2142,New York NY,Boston MA,51,382
86,Seattle WA,New York NY,303,2142,New York NY,Boston MA,51,354
508,Seattle WA,New York NY,326,2142,New York NY,Boston MA,51,377
1178,Seattle WA,New York NY,328,2142,New York NY,Boston MA,51,379
1542,Seattle WA,New York NY,300,2142,New York NY,Boston MA,51,351
1109,Seattle WA,New York NY,318,2142,New York NY,Boston MA,51,369
2010,Seattle WA,New York NY,311,2142,New York NY,Boston MA,51,362
44,Seattle WA,New York NY,322,2142,New York NY,Boston MA,51,373
264,Seattle WA,New York NY,308,2142,New York NY,Boston MA,51,359
464,Seattle WA,New York NY,315,2142,New York NY,Boston MA,51,366
418,Seattle WA,New York NY,356,2142,New York NY,Boston MA,51,407
1473,Seattle WA,New York NY,340,2142,New York NY,Boston MA,51,391
198,Seattle WA,New York NY,339,2144,New York NY,Boston MA,51,390
260,Seattle WA,New York NY,302,2144,New York NY,Boston MA,51,353
176,Seattle WA,New York NY,331,2144,New York NY,Boston MA,51,382
86,Seattle WA,New York NY,303,2144,New York NY,Boston MA,51,354
508,Seattle WA,New York NY,326,2144,New York NY,Boston MA,51,377
1178,Seattle WA,New York NY,328,2144,New York NY,Boston MA,51,379
1542,Seattle WA,New York NY,300,2144,New York NY,Boston MA,51,351
1109,Seattle WA,New York NY,318,2144,New York NY,Boston MA,51,369
2010,Seattle WA,New York NY,311,2144,New York NY,Boston MA,51,362
44,Seattle WA,New York NY,322,2144,New York NY,Boston MA,51,373
264,Seattle WA,New York NY,308,2144,New York NY,Boston MA,51,359
464,Seattle WA,New York NY,315,2144,New York NY,Boston MA,51,366
418,Seattle WA,New York NY,356,2144,New York NY,Boston MA,51,407
1473,Seattle WA,New York NY,340,2144,New York NY,Boston MA,51,391
380,Seattle WA,Dallas/Fort Worth TX,280,143,Dallas/Fort Worth TX,Boston MA,217,497
524,Seattle WA,Dallas/Fort Worth TX,233,143,Dallas/Fort Worth TX,Boston MA,217,450
622,Seattle WA,Dallas/Fort Worth TX,226,143,Dallas/Fort Worth TX,Boston MA,217,443
846,Seattle WA,Dallas/Fort Worth TX,250,143,Dallas/Fort Worth TX,Boston MA,217,467
1020,Seattle WA,Dallas/Fort Worth TX,236,143,Dallas/Fort Worth TX,Boston MA,217,453
1046,Seattle WA,Dallas/Fort Worth TX,281,143,Dallas/Fort Worth TX,Boston MA,217,498
2310,Seattle WA,Dallas/Fort Worth TX,221,143,Dallas/Fort Worth TX,Boston MA,217,438
2407,Seattle WA,Dallas/Fort Worth TX,239,143,Dallas/Fort Worth TX,Boston MA,217,456
658,Seattle WA,Dallas/Fort Worth TX,229,143,Dallas/Fort Worth TX,Boston MA,217,446
660,Seattle WA,Dallas/Fort Worth TX,218,143,Dallas/Fort Worth TX,Boston MA,217,435
662,Seattle WA,Dallas/Fort Worth TX,227,143,Dallas/Fort Worth TX,Boston MA,217,444
1094,Seattle WA,Dallas/Fort Worth TX,231,143,Dallas/Fort Worth TX,Boston MA,217,448
1230,Seattle WA,Dallas/Fort Worth TX,233,143,Dallas/Fort Worth TX,Boston MA,217,450
1308,Seattle WA,Dallas/Fort Worth TX,243,143,Dallas/Fort Worth TX,Boston MA,217,460
1402,Seattle WA,Dallas/Fort Worth TX,255,143,Dallas/Fort Worth TX,Boston MA,217,472
1489,Seattle WA,Dallas/Fort Worth TX,236,143,Dallas/Fort Worth TX,Boston MA,217,453
2262,Seattle WA,Dallas/Fort Worth TX,228,143,Dallas/Fort Worth TX,Boston MA,217,445
1212,Seattle WA,Dallas/Fort Worth TX,204,143,Dallas/Fort Worth TX,Boston MA,217,421
1232,Seattle WA,Dallas/Fort Worth TX,220,143,Dallas/Fort Worth TX,Boston MA,217,437
1401,Seattle WA,Dallas/Fort Worth TX,273,143,Dallas/Fort Worth TX,Boston MA,217,490
1625,Seattle WA,Dallas/Fort Worth TX,228,143,Dallas/Fort Worth TX,Boston MA,217,445
143,Seattle WA,Dallas/Fort Worth TX,235,143,Dallas/Fort Worth TX,Boston MA,217,452
388,Seattle WA,Dallas/Fort Worth TX,228,143,Dallas/Fort Worth TX,Boston MA,217,445
228,Seattle WA,Los Angeles CA,150,146,Los Angeles CA,Boston MA,344,494
280,Seattle WA,Los Angeles CA,150,146,Los Angeles CA,Boston MA,344,494
292,Seattle WA,Los Angeles CA,161,146,Los Angeles CA,Boston MA,344,505
468,Seattle WA,Los Angeles CA,145,146,Los Angeles CA,Boston MA,344,489
502,Seattle WA,Los Angeles CA,162,146,Los Angeles CA,Boston MA,344,506
524,Seattle WA,Los Angeles CA,154,146,Los Angeles CA,Boston MA,344,498
848,Seattle WA,Los Angeles CA,161,146,Los Angeles CA,Boston MA,344,505
1974,Seattle WA,Los Angeles CA,151,146,Los Angeles CA,Boston MA,344,495
5611,Seattle WA,Los Angeles CA,178,146,Los Angeles CA,Boston MA,344,522
1780,Seattle WA,Los Angeles CA,151,146,Los Angeles CA,Boston MA,344,495
784,Seattle WA,Los Angeles CA,146,146,Los Angeles CA,Boston MA,344,490
798,Seattle WA,Los Angeles CA,150,146,Los Angeles CA,Boston MA,344,494
482,Seattle WA,Los Angeles CA,149,146,Los Angeles CA,Boston MA,344,493
1470,Seattle WA,Los Angeles CA,153,146,Los Angeles CA,Boston MA,344,497
1550,Seattle WA,Los Angeles CA,161,146,Los Angeles CA,Boston MA,344,505
1578,Seattle WA,Los Angeles CA,157,146,Los Angeles CA,Boston MA,344,501
128,Seattle WA,Los Angeles CA,158,146,Los Angeles CA,Boston MA,344,502
198,Seattle WA,Los Angeles CA,160,146,Los Angeles CA,Boston MA,344,504
460,Seattle WA,Los Angeles CA,154,146,Los Angeles CA,Boston MA,344,498
462,Seattle WA,Los Angeles CA,152,146,Los Angeles CA,Boston MA,344,496
464,Seattle WA,Los Angeles CA,163,146,Los Angeles CA,Boston MA,344,507
470,Seattle WA,Los Angeles CA,181,146,Los Angeles CA,Boston MA,344,525
472,Seattle WA,Los Angeles CA,155,146,Los Angeles CA,Boston MA,344,499
474,Seattle WA,Los Angeles CA,154,146,Los Angeles CA,Boston MA,344,498
446,Seattle WA,Los Angeles CA,155,146,Los Angeles CA,Boston MA,344,499
448,Seattle WA,Los Angeles CA,154,146,Los Angeles CA,Boston MA,344,498
450,Seattle WA,Los Angeles CA,151,146,Los Angeles CA,Boston MA,344,495
452,Seattle WA,Los Angeles CA,148,146,Los Angeles CA,Boston MA,344,492
454,Seattle WA,Los Angeles CA,157,146,Los Angeles CA,Boston MA,344,501
456,Seattle WA,Los Angeles CA,159,146,Los Angeles CA,Boston MA,344,503
703,Seattle WA,Los Angeles CA,153,146,Los Angeles CA,Boston MA,344,497
771,Seattle WA,Los Angeles CA,145,146,Los Angeles CA,Boston MA,344,489
1167,Seattle WA,Los Angeles CA,167,146,Los Angeles CA,Boston MA,344,511
1175,Seattle WA,Los Angeles CA,151,146,Los Angeles CA,Boston MA,344,495
440,Seattle WA,Los Angeles CA,153,146,Los Angeles CA,Boston MA,344,497
444,Seattle WA,Los Angeles CA,195,146,Los Angeles CA,Boston MA,344,539
530,Seattle WA,Los Angeles CA,160,146,Los Angeles CA,Boston MA,344,504
534,Seattle WA,Los Angeles CA,156,146,Los Angeles CA,Boston MA,344,500
568,Seattle WA,Los Angeles CA,149,146,Los Angeles CA,Boston MA,344,493
570,Seattle WA,Los Angeles CA,160,146,Los Angeles CA,Boston MA,344,504
698,Seattle WA,Los Angeles CA,154,146,Los Angeles CA,Boston MA,344,498
495,Seattle WA,Los Angeles CA,151,146,Los Angeles CA,Boston MA,344,495
198,Seattle WA,New York NY,339,84,New York NY,Boston MA,74,413
260,Seattle WA,New York NY,302,84,New York NY,Boston MA,74,376
176,Seattle WA,New York NY,331,84,New York NY,Boston MA,74,405
86,Seattle WA,New York NY,303,84,New York NY,Boston MA,74,377
508,Seattle WA,New York NY,326,84,New York NY,Boston MA,74,400
1178,Seattle WA,New York NY,328,84,New York NY,Boston MA,74,402
1542,Seattle WA,New York NY,300,84,New York NY,Boston MA,74,374
1109,Seattle WA,New York NY,318,84,New York NY,Boston MA,74,392
2010,Seattle WA,New York NY,311,84,New York NY,Boston MA,74,385
44,Seattle WA,New York NY,322,84,New York NY,Boston MA,74,396
264,Seattle WA,New York NY,308,84,New York NY,Boston MA,74,382
464,Seattle WA,New York NY,315,84,New York NY,Boston MA,74,389
418,Seattle WA,New York NY,356,84,New York NY,Boston MA,74,430
1473,Seattle WA,New York NY,340,84,New York NY,Boston MA,74,414
198,Seattle WA,New York NY,339,199,New York NY,Boston MA,80,419
260,Seattle WA,New York NY,302,199,New York NY,Boston MA,80,382
176,Seattle WA,New York NY,331,199,New York NY,Boston MA,80,411
86,Seattle WA,New York NY,303,199,New York NY,Boston MA,80,383
508,Seattle WA,New York NY,326,199,New York NY,Boston MA,80,406
1178,Seattle WA,New York NY,328,199,New York NY,Boston MA,80,408
1542,Seattle WA,New York NY,300,199,New York NY,Boston MA,80,380
1109,Seattle WA,New York NY,318,199,New York NY,Boston MA,80,398
2010,Seattle WA,New York NY,311,199,New York NY,Boston MA,80,391
44,Seattle WA,New York NY,322,199,New York NY,Boston MA,80,402
264,Seattle WA,New York NY,308,199,New York NY,Boston MA,80,388
464,Seattle WA,New York NY,315,199,New York NY,Boston MA,80,395
418,Seattle WA,New York NY,356,199,New York NY,Boston MA,80,436
1473,Seattle WA,New York NY,340,199,New York NY,Boston MA,80,420
228,Seattle WA,Los Angeles CA,150,202,Los Angeles CA,Boston MA,338,488
280,Seattle WA,Los Angeles CA,150,202,Los Angeles CA,Boston MA,338,488
292,Seattle WA,Los Angeles CA,161,202,Los Angeles CA,Boston MA,338,499
468,Seattle WA,Los Angeles CA,145,202,Los Angeles CA,Boston MA,338,483
502,Seattle WA,Los Angeles CA,162,202,Los Angeles CA,Boston MA,338,500
524,Seattle WA,Los Angeles CA,154,202,Los Angeles CA,Boston MA,338,492
848,Seattle WA,Los Angeles CA,161,202,Los Angeles CA,Boston MA,338,499
1974,Seattle WA,Los Angeles CA,151,202,Los Angeles CA,Boston MA,338,489
5611,Seattle WA,Los Angeles CA,178,202,Los Angeles CA,Boston MA,338,516
1780,Seattle WA,Los Angeles CA,151,202,Los Angeles CA,Boston MA,338,489
784,Seattle WA,Los Angeles CA,146,202,Los Angeles CA,Boston MA,338,484
798,Seattle WA,Los Angeles CA,150,202,Los Angeles CA,Boston MA,338,488
482,Seattle WA,Los Angeles CA,149,202,Los Angeles CA,Boston MA,338,487
1470,Seattle WA,Los Angeles CA,153,202,Los Angeles CA,Boston MA,338,491
1550,Seattle WA,Los Angeles CA,161,202,Los Angeles CA,Boston MA,338,499
1578,Seattle WA,Los Angeles CA,157,202,Los Angeles CA,Boston MA,338,495
128,Seattle WA,Los Angeles CA,158,202,Los Angeles CA,Boston MA,338,496
198,Seattle WA,Los Angeles CA,160,202,Los Angeles CA,Boston MA,338,498
460,Seattle WA,Los Angeles CA,154,202,Los Angeles CA,Boston MA,338,492
462,Seattle WA,Los Angeles CA,152,202,Los Angeles CA,Boston MA,338,490
464,Seattle WA,Los Angeles CA,163,202,Los Angeles CA,Boston MA,338,501
470,Seattle WA,Los Angeles CA,181,202,Los Angeles CA,Boston MA,338,519
472,Seattle WA,Los Angeles CA,155,202,Los Angeles CA,Boston MA,338,493
474,Seattle WA,Los Angeles CA,154,202,Los Angeles CA,Boston MA,338,492
446,Seattle WA,Los Angeles CA,155,202,Los Angeles CA,Boston MA,338,493
448,Seattle WA,Los Angeles CA,154,202,Los Angeles CA,Boston MA,338,492
450,Seattle WA,Los Angeles CA,151,202,Los Angeles CA,Boston MA,338,489
452,Seattle WA,Los Angeles CA,148,202,Los Angeles CA,Boston MA,338,486
454,Seattle WA,Los Angeles CA,157,202,Los Angeles CA,Boston MA,338,495
456,Seattle WA,Los Angeles CA,159,202,Los Angeles CA,Boston MA,338,497
703,Seattle WA,Los Angeles CA,153,202,Los Angeles CA,Boston MA,338,491
771,Seattle WA,Los Angeles CA,145,202,Los Angeles CA,Boston MA,338,483
1167,Seattle WA,Los Angeles CA,167,202,Los Angeles CA,Boston MA,338,505
1175,Seattle WA,Los Angeles CA,151,202,Los Angeles CA,Boston MA,338,489
440,Seattle WA,Los Angeles CA,153,202,Los Angeles CA,Boston MA,338,491
444,Seattle WA,Los Angeles CA,195,202,Los Angeles CA,Boston MA,338,533
530,Seattle WA,Los Angeles CA,160,202,Los Angeles CA,Boston MA,338,498
534,Seattle WA,Los Angeles CA,156,202,Los Angeles CA,Boston MA,338,494
568,Seattle WA,Los Angeles CA,149,202,Los Angeles CA,Boston MA,338,487
570,Seattle WA,Los Angeles CA,160,202,Los Angeles CA,Boston MA,338,498
698,Seattle WA,Los Angeles CA,154,202,Los Angeles CA,Boston MA,338,492
495,Seattle WA,Los Angeles CA,151,202,Los Angeles CA,Boston MA,338,489
526,Seattle WA,Chicago IL,230,186,Chicago IL,Boston MA,137,367
868,Seattle WA,Chicago IL,232,186,Chicago IL,Boston MA,137,369
1460,Seattle WA,Chicago IL,223,186,Chicago IL,Boston MA,137,360
1734,Seattle WA,Chicago IL,227,186,Chicago IL,Boston MA,137,364
2041,Seattle WA,Chicago IL,261,186,Chicago IL,Boston MA,137,398
2333,Seattle WA,Chicago IL,221,186,Chicago IL,Boston MA,137,358
3951,Seattle WA,Chicago IL,228,186,Chicago IL,Boston MA,137,365
4375,Seattle WA,Chicago IL,238,186,Chicago IL,Boston MA,137,375
4575,Seattle WA,Chicago IL,233,186,Chicago IL,Boston MA,137,370
1977,Seattle WA,Chicago IL,221,186,Chicago IL,Boston MA,137,358
1262,Seattle WA,Chicago IL,230,186,Chicago IL,Boston MA,137,367
1282,Seattle WA,Chicago IL,233,186,Chicago IL,Boston MA,137,370
1905,Seattle WA,Chicago IL,227,186,Chicago IL,Boston MA,137,364
1116,Seattle WA,Chicago IL,222,186,Chicago IL,Boston MA,137,359
3060,Seattle WA,Chicago IL,222,186,Chicago IL,Boston MA,137,359
20,Seattle WA,Chicago IL,217,186,Chicago IL,Boston MA,137,354
22,Seattle WA,Chicago IL,241,186,Chicago IL,Boston MA,137,378
26,Seattle WA,Chicago IL,219,186,Chicago IL,Boston MA,137,356
34,Seattle WA,Chicago IL,233,186,Chicago IL,Boston MA,137,370
1519,Seattle WA,Chicago IL,237,186,Chicago IL,Boston MA,137,374
1949,Seattle WA,Chicago IL,217,186,Chicago IL,Boston MA,137,354
2220,Seattle WA,Chicago IL,231,186,Chicago IL,Boston MA,137,368
42,Seattle WA,Chicago IL,228,186,Chicago IL,Boston MA,137,365
184,Seattle WA,Chicago IL,233,186,Chicago IL,Boston MA,137,370
1283,Seattle WA,Chicago IL,227,186,Chicago IL,Boston MA,137,364
1239,Seattle WA,Chicago IL,235,186,Chicago IL,Boston MA,137,372
1628,Seattle WA,Chicago IL,237,186,Chicago IL,Boston MA,137,374
754,Seattle WA,Chicago IL,223,186,Chicago IL,Boston MA,137,360
938,Seattle WA,Chicago IL,265,186,Chicago IL,Boston MA,137,402
942,Seattle WA,Chicago IL,229,186,Chicago IL,Boston MA,137,366
1236,Seattle WA,Chicago IL,266,186,Chicago IL,Boston MA,137,403
202,Seattle WA,Chicago IL,225,186,Chicago IL,Boston MA,137,362
1027,Seattle WA,Chicago IL,245,186,Chicago IL,Boston MA,137,382
20,Seattle WA,Chicago IL,249,186,Chicago IL,Boston MA,137,386
22,Seattle WA,Chicago IL,236,186,Chicago IL,Boston MA,137,373
160,Seattle WA,Chicago IL,235,186,Chicago IL,Boston MA,137,372
384,Seattle WA,Chicago IL,0,186,Chicago IL,Boston MA,137,137
486,Seattle WA,Chicago IL,233,186,Chicago IL,Boston MA,137,370
646,Seattle WA,Chicago IL,232,186,Chicago IL,Boston MA,137,369
198,Seattle WA,New York NY,339,235,New York NY,Boston MA,91,430
260,Seattle WA,New York NY,302,235,New York NY,Boston MA,91,393
176,Seattle WA,New York NY,331,235,New York NY,Boston MA,91,422
86,Seattle WA,New York NY,303,235,New York NY,Boston MA,91,394
508,Seattle WA,New York NY,326,235,New York NY,Boston MA,91,417
1178,Seattle WA,New York NY,328,235,New York NY,Boston MA,91,419
1542,Seattle WA,New York NY,300,235,New York NY,Boston MA,91,391
1109,Seattle WA,New York NY,318,235,New York NY,Boston MA,91,409
2010,Seattle WA,New York NY,311,235,New York NY,Boston MA,91,402
44,Seattle WA,New York NY,322,235,New York NY,Boston MA,91,413
264,Seattle WA,New York NY,308,235,New York NY,Boston MA,91,399
464,Seattle WA,New York NY,315,235,New York NY,Boston MA,91,406
418,Seattle WA,New York NY,356,235,New York NY,Boston MA,91,447
1473,Seattle WA,New York NY,340,235,New York NY,Boston MA,91,431
526,Seattle WA,Chicago IL,230,288,Chicago IL,Boston MA,137,367
868,Seattle WA,Chicago IL,232,288,Chicago IL,Boston MA,137,369
1460,Seattle WA,Chicago IL,223,288,Chicago IL,Boston MA,137,360
1734,Seattle WA,Chicago IL,227,288,Chicago IL,Boston MA,137,364
2041,Seattle WA,Chicago IL,261,288,Chicago IL,Boston MA,137,398
2333,Seattle WA,Chicago IL,221,288,Chicago IL,Boston MA,137,358
3951,Seattle WA,Chicago IL,228,288,Chicago IL,Boston MA,137,365
4375,Seattle WA,Chicago IL,238,288,Chicago IL,Boston MA,137,375
4575,Seattle WA,Chicago IL,233,288,Chicago IL,Boston MA,137,370
1977,Seattle WA,Chicago IL,221,288,Chicago IL,Boston MA,137,358
1262,Seattle WA,Chicago IL,230,288,Chicago IL,Boston MA,137,367
1282,Seattle WA,Chicago IL,233,288,Chicago IL,Boston MA,137,370
1905,Seattle WA,Chicago IL,227,288,Chicago IL,Boston MA,137,364
1116,Seattle WA,Chicago IL,222,288,Chicago IL,Boston MA,137,359
3060,Seattle WA,Chicago IL,222,288,Chicago IL,Boston MA,137,359
20,Seattle WA,Chicago IL,217,288,Chicago IL,Boston MA,137,354
22,Seattle WA,Chicago IL,241,288,Chicago IL,Boston MA,137,378
26,Seattle WA,Chicago IL,219,288,Chicago IL,Boston MA,137,356
34,Seattle WA,Chicago IL,233,288,Chicago IL,Boston MA,137,370
1519,Seattle WA,Chicago IL,237,288,Chicago IL,Boston MA,137,374
1949,Seattle WA,Chicago IL,217,288,Chicago IL,Boston MA,137,354
2220,Seattle WA,Chicago IL,231,288,Chicago IL,Boston MA,137,368
42,Seattle WA,Chicago IL,228,288,Chicago IL,Boston MA,137,365
184,Seattle WA,Chicago IL,233,288,Chicago IL,Boston MA,137,370
1283,Seattle WA,Chicago IL,227,288,Chicago IL,Boston MA,137,364
1239,Seattle WA,Chicago IL,235,288,Chicago IL,Boston MA,137,372
1628,Seattle WA,Chicago IL,237,288,Chicago IL,Boston MA,137,374
754,Seattle WA,Chicago IL,223,288,Chicago IL,Boston MA,137,360
938,Seattle WA,Chicago IL,265,288,Chicago IL,Boston MA,137,402
942,Seattle WA,Chicago IL,229,288,Chicago IL,Boston MA,137,366
1236,Seattle WA,Chicago IL,266,288,Chicago IL,Boston MA,137,403
202,Seattle WA,Chicago IL,225,288,Chicago IL,Boston MA,137,362
1027,Seattle WA,Chicago IL,245,288,Chicago IL,Boston MA,137,382
20,Seattle WA,Chicago IL,249,288,Chicago IL,Boston MA,137,386
22,Seattle WA,Chicago IL,236,288,Chicago IL,Boston MA,137,373
160,Seattle WA,Chicago IL,235,288,Chicago IL,Boston MA,137,372
384,Seattle WA,Chicago IL,0,288,Chicago IL,Boston MA,137,137
486,Seattle WA,Chicago IL,233,288,Chicago IL,Boston MA,137,370
646,Seattle WA,Chicago IL,232,288,Chicago IL,Boston MA,137,369
526,Seattle WA,Chicago IL,230,366,Chicago IL,Boston MA,150,380
868,Seattle WA,Chicago IL,232,366,Chicago IL,Boston MA,150,382
1460,Seattle WA,Chicago IL,223,366,Chicago IL,Boston MA,150,373
1734,Seattle WA,Chicago IL,227,366,Chicago IL,Boston MA,150,377
2041,Seattle WA,Chicago IL,261,366,Chicago IL,Boston MA,150,411
2333,Seattle WA,Chicago IL,221,366,Chicago IL,Boston MA,150,371
3951,Seattle WA,Chicago IL,228,366,Chicago IL,Boston MA,150,378
4375,Seattle WA,Chicago IL,238,366,Chicago IL,Boston MA,150,388
4575,Seattle WA,Chicago IL,233,366,Chicago IL,Boston MA,150,383
1977,Seattle WA,Chicago IL,221,366,Chicago IL,Boston MA,150,371
1262,Seattle WA,Chicago IL,230,366,Chicago IL,Boston MA,150,380
1282,Seattle WA,Chicago IL,233,366,Chicago IL,Boston MA,150,383
1905,Seattle WA,Chicago IL,227,366,Chicago IL,Boston MA,150,377
1116,Seattle WA,Chicago IL,222,366,Chicago IL,Boston MA,150,372
3060,Seattle WA,Chicago IL,222,366,Chicago IL,Boston MA,150,372
20,Seattle WA,Chicago IL,217,366,Chicago IL,Boston MA,150,367
22,Seattle WA,Chicago IL,241,366,Chicago IL,Boston MA,150,391
26,Seattle WA,Chicago IL,219,366,Chicago IL,Boston MA,150,369
34,Seattle WA,Chicago IL,233,366,Chicago IL,Boston MA,150,383
1519,Seattle WA,Chicago IL,237,366,Chicago IL,Boston MA,150,387
1949,Seattle WA,Chicago IL,217,366,Chicago IL,Boston MA,150,367
2220,Seattle WA,Chicago IL,231,366,Chicago IL,Boston MA,150,381
42,Seattle WA,Chicago IL,228,366,Chicago IL,Boston MA,150,378
184,Seattle WA,Chicago IL,233,366,Chicago IL,Boston MA,150,383
1283,Seattle WA,Chicago IL,227,366,Chicago IL,Boston MA,150,377
1239,Seattle WA,Chicago IL,235,366,Chicago IL,Boston MA,150,385
1628,Seattle WA,Chicago IL,237,366,Chicago IL,Boston MA,150,387
754,Seattle WA,Chicago IL,223,366,Chicago IL,Boston MA,150,373
938,Seattle WA,Chicago IL,265,366,Chicago IL,Boston MA,150,415
942,Seattle WA,Chicago IL,229,366,Chicago IL,Boston MA,150,379
1236,Seattle WA,Chicago IL,266,366,Chicago IL,Boston MA,150,416
202,Seattle WA,Chicago IL,225,366,Chicago IL,Boston MA,150,375
